 249.6, 643.6
247.0, 640.6
244.40001, 642.19995
244.40001, 642.19995
249.6, 643.6
245.0, 646.19995
243.90001, 641.69995
248.1, 639.19995
250.0, 641.1
248.20001, 629.39996
247.6, 632.3
247.0, 629.69995
246.8, 626.5
249.8, 640.39996
254.3, 637.8
251.5, 637.89996
249.6, 643.6
243.90001, 647.6
240.1, 646.0
254.1, 641.6
259.9, 638.8
261.0, 634.6
250.40001, 638.89996
249.6, 639.39996
248.20001, 636.0
247.8, 639.89996
247.5, 637.8
247.70001, 633.19995
250.0, 639.0
249.70001, 639.3
248.70001, 635.1
248.70001, 639.5
246.6, 632.8
247.70001, 615.6
251.1, 626.19995
255.90001, 589.8
267.6, 574.8
261.6, 628.19995
257.1, 623.19995
261.0, 619.89996
253.1, 640.19995
251.20001, 626.8
255.8, 621.3
254.3, 637.89996
258.80002, 627.5
265.7, 618.39996
256.7, 635.0
261.5, 629.8
261.5, 629.8
249.5, 645.8
251.20001, 645.69995
253.90001, 643.6
252.40001, 641.8
255.6, 640.69995
257.7, 637.89996
251.70001, 640.3
255.40001, 638.89996
255.3, 636.5
249.70001, 641.19995
249.20001, 637.0
257.7, 632.19995
257.80002, 639.1
285.5, 627.1
306.1, 622.69995
270.4, 639.0
279.4, 636.5
285.2, 636.5
255.3, 643.89996
261.5, 643.39996
268.6, 641.19995
257.0, 641.0
272.2, 639.39996
281.9, 639.3
259.1, 643.69995
269.7, 642.19995
275.7, 638.89996
255.8, 640.6
258.30002, 639.39996
263.4, 637.39996
254.8, 641.39996
257.2, 639.69995
263.80002, 642.69995
256.1, 646.69995
257.2, 651.19995
257.2, 651.19995
254.70001, 645.39996
256.80002, 646.8
259.6, 646.89996
252.3, 643.5
253.1, 644.1
255.8, 640.8
252.1, 640.19995
250.90001, 639.0
257.7, 637.89996
256.30002, 642.69995
268.2, 641.89996
279.0, 655.5
253.5, 648.8
249.6, 640.0
248.70001, 638.39996
248.40001, 642.3
245.0, 637.89996
236.8, 638.39996
241.1, 644.0
242.0, 643.6
242.0, 643.6
255.6, 644.8
262.9, 651.19995
262.9, 651.19995
251.8, 641.0
254.5, 640.3
259.6, 641.69995
255.1, 644.8
256.5, 646.8
261.5, 651.69995
258.1, 652.6
254.90001, 654.69995
257.7, 655.5
252.6, 644.39996
259.5, 644.89996
265.7, 646.89996
255.6, 645.39996
258.4, 647.8
263.4, 647.39996
254.3, 643.0
259.4, 645.89996
259.6, 650.19995
250.1, 647.6
249.6, 648.19995
254.8, 650.19995
255.3, 645.39996
258.6, 646.89996
258.6, 646.89996
255.70001, 645.0
263.5, 652.5
266.7, 655.89996
252.90001, 646.6
263.30002, 650.1
264.80002, 659.69995
251.3, 653.5
254.3, 682.5
247.20001, 696.8
242.6, 658.19995
244.20001, 671.69995
237.70001, 680.19995
243.3, 651.8
241.3, 655.0
241.5, 658.8
256.9, 679.39996
263.2, 685.89996
271.4, 712.0
258.4, 670.0
250.40001, 682.5
242.5, 690.1
254.6, 657.8
262.1, 669.6
267.2, 679.69995
258.2, 661.5
277.9, 679.89996
271.9, 695.8
244.6, 656.19995
239.5, 655.8
218.70001, 655.0
240.20001, 643.39996
239.90001, 653.3
242.0, 659.69995
251.3, 650.0
253.90001, 652.8
255.8, 660.69995
251.5, 651.8
239.40001, 660.39996
240.1, 662.6
253.1, 651.3
252.40001, 660.3
247.70001, 665.39996
248.3, 646.8
249.20001, 650.19995
251.0, 655.5
251.70001, 648.6
257.1, 670.69995
245.8, 683.0
237.8, 655.6
234.3, 660.39996
218.70001, 659.69995
243.6, 644.8
234.8, 646.8
224.90001, 648.8
231.8, 647.5
224.40001, 640.89996
221.1, 649.8
245.90001, 652.19995
251.20001, 649.39996
240.6, 655.5
238.5, 649.39996
245.20001, 651.19995
247.20001, 661.19995
251.70001, 653.89996
242.3, 651.39996
238.70001, 662.1
253.1, 651.6
249.3, 656.19995
250.5, 673.0
250.8, 662.6
249.8, 661.0
255.8, 650.19995
255.8, 633.19995
251.70001, 648.0
247.20001, 655.0
379.7, 951.8
379.1, 937.2
379.7, 934.0
374.0, 920.89996
373.90002, 939.2
374.5, 936.0
374.5, 923.8
379.80002, 939.6
375.30002, 934.5
374.5, 923.8
379.2, 940.7
377.90002, 904.2
366.40002, 858.3
368.2, 905.39996
348.30002, 842.0
340.80002, 820.3
371.80002, 929.89996
368.0, 925.39996
364.0, 924.3
376.0, 950.39996
379.80002, 949.1
377.30002, 945.2
377.1, 948.1
374.0, 949.89996
374.0, 949.89996
379.7, 951.8
375.1, 954.39996
374.0, 949.89996
378.2, 947.39996
380.1, 949.3
378.30002, 937.6
377.7, 940.5
377.1, 937.89996
376.90002, 934.7
379.90002, 948.6
384.40002, 946.0
381.6, 946.1
379.7, 951.8
374.0, 955.8
370.2, 954.2
384.2, 949.8
390.0, 947.0
391.1, 942.8
380.5, 947.1
379.7, 947.6
378.30002, 944.2
377.90002, 948.1
377.6, 946.0
377.80002, 941.39996
380.1, 947.2
379.80002, 947.5
378.80002, 943.3
378.80002, 947.7
376.7, 941.0
377.80002, 923.8
381.2, 934.39996
386.0, 898.0
397.7, 883.0
391.7, 936.39996
387.2, 931.39996
391.1, 928.1
383.2, 948.39996
381.30002, 935.0
385.90002, 929.5
384.40002, 946.1
388.90002, 935.7
395.80002, 926.6
386.80002, 943.2
391.6, 938.0
391.6, 938.0
379.6, 954.0
381.30002, 953.89996
384.0, 951.8
382.5, 950.0
385.7, 948.89996
387.80002, 946.1
381.80002, 948.5
385.5, 947.1
385.40002, 944.7
379.80002, 949.39996
379.30002, 945.2
387.80002, 940.39996
387.90002, 947.3
415.6, 935.3
436.2, 930.89996
400.5, 947.2
409.5, 944.7
415.30002, 944.7
385.40002, 952.1
391.6, 951.6
398.7, 949.39996
387.1, 949.2
402.30002, 947.6
412.0, 947.5
389.2, 951.89996
399.80002, 950.39996
405.80002, 947.1
385.90002, 948.8
388.40002, 947.6
393.5, 945.6
384.90002, 949.6
387.30002, 947.89996
393.90002, 950.89996
386.2, 954.89996
387.30002, 959.39996
387.30002, 959.39996
384.80002, 953.6
386.90002, 955.0
389.7, 955.1
382.40002, 951.7
383.2, 952.3
385.90002, 949.0
382.2, 948.39996
381.0, 947.2
387.80002, 946.1
386.40002, 950.89996
398.30002, 950.1
409.1, 963.7
383.6, 957.0
379.7, 948.2
378.80002, 946.6
378.5, 950.5
375.1, 946.1
366.90002, 946.6
371.2, 952.2
372.1, 951.8
372.1, 951.8
385.7, 953.0
393.0, 959.39996
393.0, 959.39996
381.90002, 949.2
384.6, 948.5
389.7, 949.89996
385.2, 953.0
386.6, 955.0
391.6, 959.89996
388.2, 960.8
385.0, 962.89996
387.80002, 963.7
382.7, 952.6
389.6, 953.1
395.80002, 955.1
385.7, 953.6
388.5, 956.0
393.5, 955.6
384.40002, 951.2
389.5, 954.1
389.7, 958.39996
380.2, 955.8
379.7, 956.39996
384.90002, 958.39996
385.40002, 953.6
388.7, 955.1
388.7, 955.1
385.80002, 953.2
393.6, 960.7
396.80002, 964.1
383.0, 954.8
393.40002, 958.3
394.90002, 967.89996
381.40002, 961.7
384.40002, 990.7
377.30002, 1005.0
372.7, 966.39996
374.30002, 979.89996
367.80002, 988.39996
373.40002, 960.0
371.40002, 963.2
371.6, 967.0
379.5, 955.7
374.0, 957.5
374.0, 957.5
367.6, 957.1
336.90002, 956.1
328.40002, 947.5
370.80002, 943.1
360.2, 948.0
360.2, 948.0
376.1, 961.5
375.40002, 964.39996
377.80002, 973.6
382.5, 961.2
397.80002, 967.6
388.7, 984.1
370.90002, 968.0
367.0, 973.39996
355.5, 992.2
368.2, 970.89996
370.7, 992.39996
366.90002, 1000.2
375.90002, 959.89996
363.40002, 964.8
356.0, 962.7
372.40002, 950.0
366.90002, 941.3
355.5, 935.7
368.1, 945.89996
363.1, 943.7
363.1, 943.7
364.0, 953.7
340.6, 970.7
341.2, 996.39996
379.7, 951.8
362.0, 949.3
359.30002, 941.8
376.6, 944.5
370.2, 946.1
370.2, 946.1
379.7, 951.8
378.80002, 958.5
382.5, 959.89996
383.6, 953.0
380.40002, 960.1
386.30002, 960.8
385.30002, 953.0
388.2, 951.3
388.2, 951.3
384.7, 953.8
386.80002, 949.39996
386.80002, 949.39996
379.7, 951.8
378.90002, 958.1
372.6, 959.89996
373.80002, 953.3
373.80002, 959.3
367.80002, 955.6
373.5, 947.8
365.0, 946.1
365.0, 946.1
-14.5, 2.5
-8.1, 6.2
386.1, 955.1
393.0, 950.39996
393.0, 950.39996
364.80002, 951.6
361.7, 944.2
361.7, 944.2
379.7, 951.8
376.7, 964.6
384.0, 966.0
387.2, 953.0
391.1, 952.7
391.1, 952.7
370.7, 952.8
360.2, 950.39996
360.2, 950.39996
-11.9, 3.9
-5.3, 2.4
372.40002, 957.1
369.90002, 957.8
356.90002, 949.0
376.6, 950.0
375.7, 955.2
369.7, 954.6
374.1, 951.0
374.40002, 947.8
368.80002, 947.5
374.40002, 951.5
369.30002, 948.5
369.30002, 948.5
-11.9, 27.2
-0.8999996, 61.3
390.5, 985.7
389.80002, 1002.1
402.5, 1016.39996
392.7, 965.7
397.80002, 968.89996
407.2, 970.8
389.5, 953.8
379.90002, 956.3
366.40002, 956.5
366.2, 951.6
357.90002, 948.39996
366.90002, 967.0
388.7, 970.3
401.5, 988.89996
420.1, 992.6
398.30002, 955.8
406.0, 959.6
425.30002, 939.89996
398.90002, 931.8
409.1, 931.1
420.5, 920.89996
391.40002, 941.5
394.30002, 941.8
398.2, 937.6
384.1, 947.7
390.2, 943.89996
395.80002, 936.1
384.90002, 944.2
389.1, 934.5
399.2, 930.0
390.1, 947.39996
393.0, 945.2
407.7, 944.7
394.5, 951.6
403.80002, 947.2
426.7, 949.89996
402.30002, 954.2
419.30002, 958.7
429.1, 947.5
389.80002, 940.5
400.30002, 926.1
388.2, 901.89996
380.1, 950.6
373.1, 956.5
373.1, 956.5
379.7, 951.8
391.6, 936.7
390.1, 939.89996
378.40002, 955.0
379.30002, 958.39996
381.1, 963.7
381.80002, 956.8
387.2, 978.89996
375.90002, 991.2
367.90002, 963.8
364.40002, 968.6
348.80002, 967.89996
364.5, 951.2
338.5, 946.1
332.2, 948.5
373.2, 954.5
370.0, 957.39996
368.30002, 962.2
377.5, 956.6
373.1, 955.89996
368.80002, 951.3
375.0, 946.8
371.80002, 943.89996
365.5, 945.6
373.2, 953.89996
370.30002, 953.3
373.1, 956.5
382.1, 955.0
383.40002, 957.8
378.80002, 956.1
374.7, 950.39996
373.1, 948.39996
370.7, 954.6
377.0, 958.39996
375.7, 964.5
380.2, 959.39996
384.2, 946.7
390.0, 941.5
386.80002, 951.3
376.5, 961.89996
374.6, 964.8
370.7, 975.5
375.90002, 962.8
372.40002, 964.1
375.90002, 972.7
383.2, 960.5
388.30002, 970.1
385.90002, 970.3
377.7, 952.2
370.30002, 953.8
370.2, 941.39996
379.80002, 939.3
376.90002, 936.7
378.80002, 928.5
381.1, 943.3
389.1, 929.2
380.2, 937.1
370.7, 960.0
363.30002, 961.3
369.30002, 962.7
385.30002, 953.5
391.40002, 955.8
384.90002, 962.7
373.30002, 958.3
369.80002, 960.2
366.90002, 959.39996
376.90002, 950.7
378.1, 948.5
382.5, 945.6
384.30002, 948.89996
389.1, 944.7
383.0, 944.7
373.6, 951.8
374.5, 955.0
370.2, 961.3
375.0, 958.39996
364.2, 967.3
371.6, 956.1
387.6, 940.6
383.80002, 944.2
389.7, 934.7
386.0, 942.0
394.0, 924.7
385.90002, 936.1
371.1, 962.8
371.80002, 957.1
365.90002, 972.7
374.0, 967.6
375.6, 968.2
372.6, 979.3
376.30002, 962.5
369.90002, 972.1
366.40002, 981.7
376.2, 961.39996
374.6, 977.7
368.30002, 980.3
373.1, 954.39996
370.30002, 955.3
374.0, 957.5
379.7, 951.8
380.2, 946.89996
380.2, 945.2
379.7, 950.3
378.80002, 953.8
376.40002, 954.6
377.0, 952.89996
376.6, 954.2
382.5, 942.8
385.30002, 940.8
389.5, 937.2
394.40002, 925.2
384.40002, 939.5
387.90002, 928.89996
380.2, 940.89996
372.1, 963.5
370.1, 972.2
365.5, 975.5
374.80002, 954.89996
367.40002, 956.5
378.30002, 942.3
390.6, 937.8
391.90002, 929.7
399.2, 921.89996
387.2, 943.6
391.30002, 938.2
395.40002, 926.2
384.0, 940.1
387.5, 935.0
381.6, 938.0
373.5, 955.2
365.1, 962.8
354.1, 976.5
368.30002, 965.7
353.30002, 966.0
344.1, 980.8
370.90002, 966.6
375.7, 990.89996
351.2, 987.89996
354.90002, 949.1
349.6, 949.6
341.2, 934.7
596.2, 825.5
587.7, 825.0
589.3, 823.4
585.3, 820.8
592.60004, 823.0
590.3, 824.3
586.7, 824.6
592.8, 825.9
591.8, 820.8
591.0, 826.0
595.7, 830.5
596.7, 834.4
595.3, 842.6
594.5, 834.0
593.2, 827.5
595.3, 843.1
598.0, 841.4
602.10004, 857.1
594.3, 871.1
588.0, 839.7
574.5, 859.6
555.8, 879.6
608.5, 820.8
621.0, 817.6
628.0, 799.9
603.3, 807.4
606.5, 799.4
610.4, 792.3
599.9, 818.5
602.2, 807.3
601.9, 828.8
596.2, 825.5
595.4, 812.6
600.0, 805.6
600.60004, 818.5
604.8, 803.7
598.60004, 814.1
590.2, 836.3
591.2, 837.9
590.0, 818.9
594.8, 806.7
599.60004, 803.2
593.8, 792.7
590.5, 815.4
590.5, 803.6
598.60004, 794.2
282.8, 942.7
282.59998, 936.5
277.5, 935.2
280.0, 927.5
285.4, 935.0
284.19998, 935.60004
283.69998, 931.3
281.9, 938.0
282.9, 934.5
282.8, 928.9
282.9, 937.4
281.0, 915.0
280.9, 903.3
282.9, 930.60004
282.3, 909.9
282.3, 909.9
282.8, 942.7
285.69998, 937.4
291.8, 937.0
288.9, 941.8
287.3, 935.10004
292.3, 935.10004
287.4, 942.7
287.4, 936.0
289.0, 939.9
284.4, 946.5
283.09998, 953.9
283.3, 961.2
282.69998, 950.10004
275.3, 955.5
268.09998, 962.2
275.3, 949.5
272.69998, 950.8
282.8, 959.3
292.59998, 950.9
299.0, 958.60004
288.5, 957.9
272.09998, 942.10004
267.0, 937.3
278.09998, 948.9
294.19998, 954.2
305.09998, 959.3
294.19998, 959.3
271.9, 942.7
258.4, 939.5
271.4, 947.9
724.9, 540.6
728.80005, 540.39996
726.80005, 551.6
719.7, 555.3
718.0, 543.89996
714.4, 544.6
712.10004, 547.19995
722.10004, 543.0
720.2, 542.39996
715.9, 544.39996
720.9, 542.5
721.2, 547.89996
716.80005, 549.1
721.0, 541.89996
716.80005, 542.0
716.80005, 542.0
721.2, 545.5
714.9, 543.89996
714.9, 543.89996
728.9, 540.5
730.2, 542.1
731.10004, 545.8
724.9, 540.6
716.30005, 535.39996
713.5, 534.0
732.0, 533.69995
739.5, 530.69995
742.9, 530.19995
728.5, 540.5
728.7, 539.69995
728.7, 539.69995
724.9, 540.6
726.60004, 539.5
727.7, 538.19995
726.30005, 539.3
722.10004, 539.0
719.7, 540.1
722.2, 541.39996
718.7, 539.19995
725.80005, 535.89996
732.5, 537.5
735.7, 538.1
737.2, 534.39996
726.60004, 537.3
726.60004, 533.39996
730.10004, 534.0
728.4, 541.39996
729.7, 542.0
733.0, 539.69995
728.7, 538.5
728.7, 532.0
732.0, 533.5
728.60004, 542.39996
728.30005, 541.69995
732.0, 538.69995
711.6, 705.3
703.8, 705.0
706.3, 706.0
700.19995, 708.6
705.5, 707.8
694.3, 708.5
690.69995, 713.8
708.19995, 710.8
701.8, 715.0
704.5, 719.1
714.0, 708.89996
711.8, 697.39996
722.5, 692.0
722.6, 699.8
731.6, 697.5
736.3, 698.7
715.89996, 706.7
719.1, 712.2
716.3, 715.7
708.6, 708.8
708.8, 712.89996
708.8, 712.89996
711.6, 705.3
712.1, 707.89996
715.39996, 703.89996
715.3, 701.6
717.89996, 692.3
714.39996, 683.5
715.69995, 700.7
720.5, 694.0
719.19995, 686.8
692.1, 744.3
691.1, 733.1
699.39996, 742.1
712.5, 728.2
696.8, 739.2
697.5, 730.2
694.0, 722.5
691.39996, 742.1
703.5, 733.5
701.6, 725.3
690.19995, 736.5
687.6, 733.6
685.89996, 727.2
690.0, 737.8
690.3, 727.89996
699.69995, 728.2
712.89996, 745.1
718.0, 745.5
723.0, 732.89996
698.1, 728.39996
678.39996, 709.89996
669.8, 692.1
687.0, 734.2
679.6, 722.39996
674.5, 708.2
700.0, 736.7
708.0, 724.2
699.19995, 697.8
635.2, 798.9
593.7, 790.7
546.60004, 784.10004
530.7, 763.30005
619.0, 777.60004
614.8, 749.0
614.8, 749.0
635.2, 798.9
647.2, 840.80005
677.0, 851.60004
478.9, 615.6
480.69998, 619.69995
483.19998, 618.8
489.8, 613.19995
485.5, 610.1
489.69998, 605.69995
486.5, 595.69995
476.0, 605.69995
471.0, 604.39996
459.9, 606.1
467.3, 617.19995
465.1, 615.8
459.9, 623.19995
473.6, 623.1
462.0, 643.3
472.69998, 669.3
489.69998, 641.69995
506.0, 649.3
506.0, 649.3
478.9, 615.6
457.4, 598.0
453.69998, 581.39996
474.5, 595.0
477.9, 571.1
485.5, 562.89996
485.19998, 608.8
487.8, 611.6
496.0, 612.3
487.3, 616.0
489.0, 614.89996
483.6, 619.39996
473.19998, 620.0
464.9, 620.8
469.9, 626.0
483.9, 620.89996
489.4, 624.19995
491.19998, 614.69995
480.4, 606.3
480.4, 596.6
484.1, 604.19995
482.3, 623.0
488.69998, 624.1
480.8, 629.8
500.8, 628.4
497.59998, 626.0
500.4, 626.60004
494.59998, 627.5
495.5, 629.2
491.9, 632.0
485.59998, 629.80005
494.4, 626.7
494.19998, 622.2
494.19998, 622.2
-9.4, 1.0
-0.4000001, 1.9000006
510.09998, 629.7
516.39996, 625.0
517.39996, 627.5
501.5, 631.0
500.9, 635.9
504.59998, 635.0
502.7, 639.8
504.0, 650.7
501.5, 659.5
494.2, 655.0
495.7, 634.89996
490.7, 634.89996
483.7, 634.1
495.30002, 638.89996
484.5, 632.89996
489.90002, 621.8
507.80002, 628.8
513.10004, 618.5
513.10004, 613.2
502.6, 634.6
504.90002, 636.5
504.1, 642.2
502.30002, 645.2
500.40002, 652.7
496.1, 659.7
498.7, 646.6
501.80002, 654.6
514.10004, 655.89996
514.7, 641.2
520.0, 651.2
521.7, 647.39996
442.9, 643.1
447.6, 654.8
459.5, 680.5
482.8, 685.39996
466.1, 648.19995
465.69998, 635.0
465.69998, 635.0
442.9, 643.1
447.3, 668.1
419.6, 661.1
696.4, 618.0
690.5, 647.9
689.4, 660.7
710.60004, 657.9
604.3, 807.4
277.6, 835.9
277.0, 804.0
273.7, 763.60004
268.6, 721.9
294.7, 602.3
712.1, 477.9
704.6, 485.69998
698.3, 493.19998
686.0, 498.3
720.6, 499.7
717.6, 505.90002
712.89996, 514.5
704.0, 518.7
682.2, 594.7
683.0, 603.7
679.10004, 610.0
672.7, 615.60004
723.9, 687.3
721.60004, 685.5
722.30005, 686.1
712.5, 694.39996
714.4, 695.1
698.60004, 702.89996
690.2, 712.0
584.8, 896.2
586.39996, 880.7
579.1, 876.10004
582.39996, 865.8
588.39996, 885.5
597.89996, 888.0
595.7, 877.7
582.7, 886.2
576.1, 884.4
587.2, 878.60004
595.39996, 890.10004
590.2, 892.9
593.8, 884.3
588.1, 887.3
595.5, 893.9
613.3, 890.0
652.2, 803.6
636.7, 807.89996
639.2, 809.3
622.8, 810.19995
